day_id,time_step,L,PV,WT
95,68,143.14650550,1.52965860,93.85922950
95,69,141.63993862,1.53064390,93.99287930
95,70,132.85534887,1.23409540,93.80882840
95,71,128.24956714,1.14634520,91.40343440
95,72,126.09274638,0.00000000,90.37734830
95,73,136.52945545,0.00000000,92.32030470
95,74,149.15911974,0.00000000,93.85453330
95,75,153.42764720,0.00000000,92.70997240
95,76,144.36271436,0.00000000,84.36487810
95,77,133.57622584,0.00000000,64.42853270
95,78,125.65413655,0.00000000,50.29990800
95,79,110.19774485,0.00000000,35.91660540
95,80,94.01360081,0.00000000,7.47255120
95,81,78.15596427,0.00000000,8.00411200
95,82,74.53529114,0.00000000,7.35279940
95,83,72.32698017,0.00000000,7.29145780
95,84,71.71390315,0.00000000,6.98626260
95,85,76.92102227,0.00000000,6.99583170
95,86,83.00775103,0.00000000,6.38027840
95,87,94.07821789,0.00000000,6.11920730
95,88,98.33595424,0.00000000,6.71594980
95,89,98.65194165,0.00000000,7.76062450
95,90,89.22867243,0.00000000,7.68650960
95,91,84.11697554,0.00000000,8.27683400
95,92,85.15216821,0.00000000,13.88163590
95,93,96.90321052,0.00000000,25.82066330
95,94,110.89984222,0.00000000,37.96952280
95,95,132.64087691,0.00000000,69.89849660
95,96,149.00559385,0.00000000,95.02612640
105,1,61.80111789,0.00000000,4.57737520
105,2,55.94929599,0.00000000,0.00000000
105,3,47.35147748,0.00000000,0.00000000
105,4,49.26110291,0.00000000,0.00000000
105,5,52.93284128,0.00000000,0.00000000
105,6,56.51309653,0.00000000,0.00000000
105,7,54.51135564,0.00000000,0.00000000
105,8,45.27930228,0.00000000,0.00000000
105,9,41.65563478,0.00000000,0.00000000
105,10,34.41924274,0.00000000,0.00000000
105,11,34.78159611,0.00000000,0.00000000
105,12,35.88580904,0.00000000,0.00000000
105,13,40.48446471,0.00000000,0.00000000
105,14,45.62192590,0.00000000,0.00000000
105,15,41.95950840,0.00000000,0.00000000
105,16,42.21276760,0.00000000,0.00000000
105,17,39.46769207,0.00000000,0.00000000
105,18,42.02957251,0.00000000,3.26335840
105,19,42.65497462,0.00000000,2.93931180
105,20,40.72323372,0.00000000,1.99246210
105,21,44.52280770,0.00000000,1.87683960
105,22,48.30319608,0.00000000,5.78647590
105,23,62.79280802,0.00000000,15.94510580
105,24,66.47120828,0.00000000,18.57216220
105,25,69.59129159,0.00000000,20.28047880
105,26,59.35983469,0.00000000,22.73005380
105,27,63.09496845,0.00000000,28.33689850
105,28,65.00697198,0.00000000,34.57625580
105,29,78.33957765,0.00000000,45.26000300
105,30,80.97684215,0.00000000,53.55809280
105,31,91.36484653,0.00000000,57.09208380
105,32,99.18575780,0.00000000,58.86308380
105,33,105.30200552,0.00000000,57.09152370
105,34,101.33904212,0.00000000,54.47120950
105,35,91.47986753,0.00000000,50.07598930
105,36,91.79647500,1.37989650,48.29953610
105,37,98.86478201,2.19456940,51.76954580
105,38,119.41967091,3.35431800,55.50230680
105,39,135.20497072,6.05555230,59.74540120
105,40,151.05029640,10.88039500,63.68757490
105,41,155.90705768,12.48768590,67.01390570
105,42,159.42554693,14.27621440,68.79333040
105,43,159.42554693,16.48914810,69.53504620
105,44,160.00000000,20.31130930,68.25836350
105,45,160.00000000,20.18241990,59.93984070
